movieid,name,year,length,genres,rate,poster,plot,trailer
tt0281373,Snow Dogs,2002,99,Adventure|Comedy|Family|Sport,5.1,https://ia.media-imdb.com/images/M/MV5BMTI0NzU5MTk1Ml5BMl5BanBnXkFtZTYwOTc4OTc2._V1_.jpg,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e15317&bitrateid=455&vendorid=102&type=.mp4
tt0096061,Scrooged,1988,101,Comedy|Drama|Fantasy,7,https://ia.media-imdb.com/images/M/MV5BM2NlMDQzMDktNTMyZS00MjBjLWI0MmEtMzgzZDM2ZTVkNzE1XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg,"A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve.",https://video-http.media-imdb.com/MV5BMTk4Mzg2NTk4Ml5BMTFeQW1wNF5BbWU4MDQwMjc3ODAx.mp4?Expires=1524563342&Signature=S5uPAxUtuMe180uCDjuvrZ7YzYGF2BUVeAhIcWJ-TYIZC8Zjw5VyyJvdta5dJ6HmjK5qMsWKtQBSjIiqb9jAC-AsXHYpAsEPo3WMvxT2kYnJrwqq7GaSSeTjre6bd4XggYFFDuobCqwEIGD6Tih6Zy2IpEVj4jsQkfLgRLOEzVU_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0457510,Nacho Libre,2006,92,Comedy|Family|Sport,5.7,https://ia.media-imdb.com/images/M/MV5BN2ZkNDgxMjMtZmRiYS00MzFkLTk5ZjgtZDJkZWMzYmUxYjg4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,"Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler).",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e30438&bitrateid=472&vendorid=102&type=.mp4
tt1478338,Bridesmaids,2011,125,Comedy|Romance,6.8,https://ia.media-imdb.com/images/M/MV5BMjAyOTMyMzUxNl5BMl5BanBnXkFtZTcwODI4MzE0NA@@._V1_.jpg,"Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.",https://video-http.media-imdb.com/MV5BYzAyMTdlYTgtOGYwZC00OGJmLTk5NWEtZTUwOGYwMTQ2Y2FlXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563346&Signature=Rfy0gSyV7tEjWqfhRVDBckPQAsx3yPfR6JbYvOZ0S9nomIlJTxkf5ltvoOSMeGIRC3MG1QPPvfYYZse6gMz4g5arljKw1sjZIUhLomg~9H4ou1~k7AaTKKc5p9ng~JJW1Rw4w35OoukDPaOYpD~cq5t7QDtPG6faDe2bgrJrKqk_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1245492,This Is the End,2013,107,Comedy|Fantasy,6.6,https://ia.media-imdb.com/images/M/MV5BMTQxODE3NjM1Ml5BMl5BanBnXkFtZTcwMzkzNjc4OA@@._V1_.jpg,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the Biblical Apocalypse.",https://video-http.media-imdb.com/MV5BMWQ5MWI3ZjAtZTNlMy00MTY2LWEzODEtNTE4MzdhNWQwZDFkXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563348&Signature=F~2OqnehL-7NHlA~Vly8tdRp2J6yRg-xFov9PoFnRgU6QMAd~TA7pMZTakGH72RVhrYwjs2a~1Vre51MUK43mY62byzmROoe6V3eQGkac1FyLOLKpYYaZWv2iwbElv44zmIUh7KBEYfI4hLcWfnmc3bwvAlvNIRoGHncjs1rgmg_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0203019,Men of Honor,2000,129,Biography|Drama,7.2,https://ia.media-imdb.com/images/M/MV5BMTc1Njk1NTE3NF5BMl5BanBnXkFtZTgwNjAyMzcxMTE@._V1_.jpg,"The story of Carl Brashear, the first African-American U.S. Navy Diver, and the man who trained him.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e14661&bitrateid=471&vendorid=102&type=.mp4
tt1135084,Takers,2010,107,Action|Crime|Thriller,6.2,https://ia.media-imdb.com/images/M/MV5BMTg4ODg5NzkzNl5BMl5BanBnXkFtZTcwNzAyODM5Mw@@._V1_.jpg,A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.,https://video-http.media-imdb.com/MV5BMmVlNjg4MzctYzI3OC00MjE2LTk2N2MtOWJmOGFiYTg1MzIxXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563353&Signature=nzhCJ9G2C7ZMtdvYhfNVKgVSeAvpyxsWO1gmeejvVD-0eC7~7FDmUlWKEADk6RJTATqX9bc2kiJSEfZLdyUrDuOzx3F7Xx3zjeQzMJVAsN3JB4xqyedn0rDqb2xWslJCiLY0kwACNiUDCC6ekYolf5YA~n37YrxIVDqQ~~kow1w_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1931435,The Big Wedding,2013,89,Comedy,5.6,https://ia.media-imdb.com/images/M/MV5BMTcwODUwMjg2Ml5BMl5BanBnXkFtZTcwMTc2NzkxOA@@._V1_.jpg,A long-divorced couple fakes being married as their family unites for a wedding.,https://video-http.media-imdb.com/MV5BMTk2NjQwNDk1OF5BMTFeQXdlYm1eQW1lNzA0MTQzMTM5.webm?Expires=1524563355&Signature=o0tHA2~CUSsH44i232wlFex7~87ialLI-kZ06c7C443WfIZj9JySi~iNmkWulo4QXesuGxaK9MRrVWxpOZ0WO0DDySfPIc9GZm4Syd9GclwujGECAVes4fUM2sQrYDu7Tk4tbiM0Ycw2dv9iG0N9dBgytBwvEn8jcCMUWvgcEdo_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1464174,"Big Mommas: Like Father, Like Son",2011,107,Action|Comedy|Crime,4.4,https://ia.media-imdb.com/images/M/MV5BMzU2MTk5NzkzNV5BMl5BanBnXkFtZTcwMjU5MzgwNA@@._V1_.jpg,Malcolm Turner and his stepson Trent go undercover at an all-girls school to flush out a killer.,https://video-http.media-imdb.com/MV5BOWY4Yjg3YjgtZDIxNC00MDY5LThkMDgtYzRlOTNiZTU1M2FjXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563357&Signature=GwYdmjMsxzaZKHfq59ssPfYRMiDTPDAAcCWDi70wjj1W4aUPAJoMYYju6COY1CPtrSZsrF9ZD0DF8G5Alp8QEIpwl3PER8CPH9k0VwCjwWKHFV5g827s~Wj4j06TpVk8DUCpabH9JXx5SD0FuvtmAujA9jrE-jRGEuvf9e0NESs_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0945513,Source Code,2011,93,Mystery|Sci-Fi|Thriller,7.5,https://ia.media-imdb.com/images/M/MV5BMTY0MTc3MzMzNV5BMl5BanBnXkFtZTcwNDE4MjE0NA@@._V1_.jpg,A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete.,https://video-http.media-imdb.com/MV5BMTkyNDM1OTI1NV5BMTFeQW1wNF5BbWU3MDQ2MTI0NTQ@.mp4?Expires=1524563359&Signature=adBLewY5HkW2k4AMsMWAcv9Y1-pRLrjIohA1WvAzW6O4iTV3ZtboqixR6s5lV~BBmIJQO6arKqEhYibFHVZjClYuCRC1xmsxgvgRWy-YYwn0qp8-9TzbrR2Vi~htx7KwaRTJR4z-dRxWf2s1auwATFCpEP6atuoR2OW2T1Bnjak_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0481369,The Number 23,2007,98,Mystery|Thriller,6.4,https://ia.media-imdb.com/images/M/MV5BMjcwNzczNDQ0MV5BMl5BanBnXkFtZTcwMTE0NzA0MQ@@._V1_.jpg,"Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to arise.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e53434&bitrateid=472&vendorid=102&type=.mp4
tt1981107,The Young and Prodigious T.S. Spivet,2013,105,Action|Adventure|Drama|Family,7.1,https://ia.media-imdb.com/images/M/MV5BMTk3MDU1MTc5Ml5BMl5BanBnXkFtZTgwNzk2NDY2NjE@._V1_.jpg,"A ten-year-old scientist secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother, escapes home, and travels across the country aboard a freight train to receive an award at the Smithsonian Institute.",https://video-http.media-imdb.com/MV5BMTU0MzU1MjM1MV5BMTFeQW1wNF5BbWU4MDA1NzA2OTEx.mp4?Expires=1524563364&Signature=wO0UFf36XO6wYgw9q4483T2pngycPJe5Xt9e0GntfIklCFRhL7sQFBuQZnlDCjcUwNoE~tn1qe4NKkhBJIAqPhZYCciNfNXMKSO--BpMFSOc8iqV9xuVYB81CU136tB1ROTmAv6Gj1tIPA91WQeZxouVo7zIjXd6AgktV0fSLzs_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0078723,1941,1979,118,Action|Comedy|War,5.8,https://ia.media-imdb.com/images/M/MV5BMDRkMGI1NTMtOWIzNi00MjhiLWE1ZDAtNjQ4MmUwOTk0NTJmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,Hysterical Californians prepare for a Japanese invasion in the days after Pearl Harbor.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e12888&bitrateid=471&vendorid=102&type=.mp4
tt0418647,Dreamer: Inspired by a True Story,2005,106,Drama|Family|Sport,6.9,https://ia.media-imdb.com/images/M/MV5BMTIxNjYwOTc0MV5BMl5BanBnXkFtZTcwMzcyODAzMQ@@._V1_.jpg,"Cale Crane catalyzes the rescue and rehabilitation of Sonador, a race horse with a broken leg.",https://video-http.media-imdb.com/MV5BMGY4YzJmOWItZDQ0NS00YjEzLWFlNTYtNGQ1MmUxMThjYzBmXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563369&Signature=LnqNjIkQNq5qlrGSibPW9FF4Jl9l8nNxRROW3EgAI8FHRzcmtYQPEeppsVJS2Msdxt26ofFaeoSaFIpKrsE~IQt4QIyXsMegeW6WUVQSFIGdabelWymJqByzDuP6pojLwVpnDTKU7iGiOYjNeSReL6En9jNwAX~-MA4Yy-5GXbk_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0399146,A History of Violence,2005,96,Crime|Drama|Thriller,7.5,https://ia.media-imdb.com/images/M/MV5BMTczMzIzMTQ1OV5BMl5BanBnXkFtZTYwMDQwNjk2._V1_.jpg,"A mild-mannered man becomes a local hero through an act of violence, which sets off repercussions that will shake his family to its very core.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e27075&bitrateid=472&vendorid=102&type=.mp4
tt0388482,Transporter 2,2005,87,Action|Crime|Thriller,6.3,https://ia.media-imdb.com/images/M/MV5BMTQ5MDM0MTI2N15BMl5BanBnXkFtZTcwNTM5NDczMw@@._V1_.jpg,"Mercenary Frank Martin, who specializes moving goods of all kinds, surfaces again this time in Miami, Florida when he's implicated in the kidnapping of the young son of a powerful USA official.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e24356&bitrateid=472&vendorid=102&type=.mp4
tt0114214,The Quick and the Dead,1995,107,Action|Thriller|Western,6.4,https://ia.media-imdb.com/images/M/MV5BOTI2ZTZmMmItMmM3YS00ZjUwLWJiODMtMmRjMWM4NDE0OWFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e11769&bitrateid=471&vendorid=102&type=.mp4
tt0323033,Laws of Attraction,2004,90,Comedy|Romance,5.9,https://ia.media-imdb.com/images/M/MV5BMjEzODg4MjM1NF5BMl5BanBnXkFtZTYwNzQzNTI3._V1_.jpg,"Amidst a sea of litigation, two New York City divorce lawyers find love.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e19290&bitrateid=449&vendorid=102&type=.mp4
tt0163988,Bringing Out the Dead,1999,121,Drama|Thriller,6.8,https://ia.media-imdb.com/images/M/MV5BMDMyMjEyYzEtODVlZC00OWY0LTkxZjItNjJmOWRjNzQxMGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"Haunted by the patients he failed to save, an extremely burned-out Manhattan ambulance paramedic fights to maintain his sanity over three fraught and turbulent nights.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e13011&bitrateid=471&vendorid=102&type=.mp4
tt1053424,Repo Men,2010,111,Action|Crime|Sci-Fi|Thriller,6.3,https://ia.media-imdb.com/images/M/MV5BMjA4MTUxODM0MV5BMl5BanBnXkFtZTcwMDg3MTgwMw@@._V1_.jpg,"Set in the near future when artificial organs can be bought on credit, it revolves around a man who struggles to make the payments on a heart he has purchased. He must therefore go on the run before said ticker is repossessed.",https://video-http.media-imdb.com/MV5BNWU3OTExMDAtNGRjOC00NDg2LThjYzYtMGFkMzdjNGUxZjFmXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563380&Signature=Cu9JQZJVV~UxF12riA~lvbolJ5HBjFu32UzywWQjNdzAIaMYLSKDftdzLYrXIj72~pV3OBQ1x1To~6hAJi7vML9dl2x0MxzFtRLxgmAYdjqVHj2mK9sO1nhmY5CW6g3h0fX8Le9hsb4MTRUMzrCXXDS5s46BE09DW8TqBgClBRA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0115725,Bogus,1996,110,Comedy|Family|Fantasy,5.3,https://ia.media-imdb.com/images/M/MV5BNDU5Yjg3MjYtZjdiMi00OTEzLWFlODYtY2M0N2M0ZTAzYzVhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg,"Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10363&bitrateid=471&vendorid=102&type=.mp4
tt0790628,The Incredible Burt Wonderstone,2013,100,Comedy,5.9,https://ia.media-imdb.com/images/M/MV5BMTk3MDkxMDAyN15BMl5BanBnXkFtZTcwODY5NzQyOQ@@._V1_.jpg,"A veteran Vegas magician tries to revive his career after his longtime partner quits, he gets fired from his casino act, and an edgy new ""street magician"" steals his thunder.",https://video-http.media-imdb.com/MV5BMjIyNzkzNjc0NF5BMTFeQW1wNF5BbWU3MDcyNjQ3ODg@.mp4?Expires=1524563385&Signature=1Mha9p0ROLSOlFFBpoNwAxnZuxLCMe3xCEhsBxDEqXgQx7qtadgOI7P5O02yfMFSuwZheR4SvfcBosqacZUN0JciTD53mXylqGQvmKjbxjgldSzfffTJuZXYoMbReftCw7pI8e--~GHw1AC1G7nU8NwoKIycrdjV2VUz4OQmdzk_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0150216,Cradle Will Rock,1999,132,Drama,6.9,https://ia.media-imdb.com/images/M/MV5BMTcwNzMzOTE2NV5BMl5BanBnXkFtZTcwMTk1OTMyMQ@@._V1_.jpg,"A true story of politics and art in the 1930s U.S., focusing on a leftist musical drama and attempts to stop its production.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=m10009&bitrateid=471&vendorid=102&type=.mp4
tt0452624,The Good German,2006,105,Drama|Mystery|Thriller,6.1,https://ia.media-imdb.com/images/M/MV5BMTk3ODEzNDMxN15BMl5BanBnXkFtZTcwMzExODkzMQ@@._V1_.jpg,"While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e30984&bitrateid=471&vendorid=102&type=.mp4
tt0306892,George and the Dragon,2004,93,Action|Adventure|Comedy|Fantasy|Romance,5.7,https://ia.media-imdb.com/images/M/MV5BMTQyNzA2ODc5OF5BMl5BanBnXkFtZTcwMzk4NTU0MQ@@._V1_.jpg,A knight returning from the Crusades takes on a dragon and becomes a legend.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e31567&bitrateid=472&vendorid=102&type=.mp4
tt0078788,Apocalypse Now,1979,147,Drama|War,8.5,https://ia.media-imdb.com/images/M/MV5BZGM3ODFkYTAtYzU2OC00NzdmLWI3YWUtZWVmOGExNWE0MmJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"During the Vietnam War, Captain Willard is sent on a dangerous mission into Cambodia to assassinate a renegade Colonel who has set himself up as a god among a local tribe.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e118712&bitrateid=449&vendorid=102&type=.mp4
tt1322312,Going the Distance,2010,102,Comedy|Romance,6.3,https://ia.media-imdb.com/images/M/MV5BMjQ1ODUyMjk5N15BMl5BanBnXkFtZTcwMjAxOTE2Mw@@._V1_.jpg,A romantic comedy centered on a guy and a gal who try to keep their love alive as they shuttle back and forth between New York and San Francisco to see one another.,https://video-http.media-imdb.com/MV5BNjVjYzExZWItNzVlNi00YjhiLWE5NjctN2UwNDRiZTI2Y2Q1XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563396&Signature=Q-y9eeVsPJMYXTb1UsCeNLMCvGxauhaNu0RVuyN5OcYdQlVxzrLvGMmyiJEozkGlZjhq59PX9AHkWimdqtyUTCFiPSzYazQgHi4rwDmr~1oFij0OGpHDn2-i5GB7-sdQugxQYqGDYHUiMUdJkUgBQ30xmIF-1JgWO3ImaJN~CsI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0113862,Mr. Holland's Opus,1995,143,Drama|Music,7.3,https://ia.media-imdb.com/images/M/MV5BZDZhNDRlZjAtYzdhNy00ZjU1LWFlMDYtNjA5NjliM2Y5ZmVjL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,A frustrated composer finds fulfillment as a high school music teacher.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e12655&bitrateid=471&vendorid=102&type=.mp4
tt3014866,Criminal,2016,113,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,6.3,https://ia.media-imdb.com/images/M/MV5BMTg0ODc4Mzk2OF5BMl5BanBnXkFtZTgwNDk2MDkyODE@._V1_.jpg,"In a last-ditch effort to stop a diabolical plot, a dead CIA operative's memories, secrets, and skills are implanted into a death-row inmate in hopes that he will complete the operative's mission.",https://video-http.media-imdb.com/MV5BZTU3Y2E4NzgtMWNmMi00MWI0LTg0MGItNmEzYjVhMTY2NmYyXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563400&Signature=YVaOLFTeqBeM2aWllnYEhT9OrKg9ZigKRwycCDe9kuD9BevUqNsTFrecZV~YH5rBOSq9npP6QMDa9Z3DcZbEaVH1BIbWkY8xwj8sdbzVRWDuww7X9BSrw0qnp970LuRvAQUlLQnE2yQFulsTf-kz-aftKuzixtjtETFZ6Hs6xlU_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1907668,Flight,2012,138,Drama|Thriller,7.3,https://ia.media-imdb.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_.jpg,"An airline pilot saves almost all his passengers on his malfunctioning airliner which eventually crashed, but an investigation into the accident reveals something troubling.",https://video-http.media-imdb.com/MV5BMTg5MzIyNTkwM15BMTFeQXdlYm1eQW1lNzAzOTUxMDY4.webm?Expires=1524563403&Signature=Tvfh9HiHmasNVpsax4kqQDoEG4ldfIkBWfA6TjgWxSG67blzUaH6MPcQn2FczAaOX4A49k06SJ5Gb6R6~KYWS9Rp~MogVWQlyJ~4MNBQfLm0gNgeS507aRb5OEecr2tPX2NlTh3lE0Hf70gSs5qTChKauqswruo36Imj1SNxnh4_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0079574,Moonraker,1979,126,Action|Adventure|Sci-Fi|Thriller,6.3,https://ia.media-imdb.com/images/M/MV5BMjQyMjUyNzY4MF5BMl5BanBnXkFtZTcwNzIyMzY0NA@@._V1_.jpg,"James Bond investigates the mid-air theft of a space shuttle, and discovers a plot to commit global genocide.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e117531&bitrateid=449&vendorid=102&type=.mp4
tt2278388,The Grand Budapest Hotel,2014,99,Adventure|Comedy|Crime|Drama,8.1,https://ia.media-imdb.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_.jpg,"The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend.",https://video-http.media-imdb.com/MV5BMTg2OTAzODIzMl5BMTFeQXdlYm1eQW1lODAyODI0MzMxMQ@@.webm?Expires=1524563408&Signature=QsXuoGpz--49xD20s9f15-DBm-G15B-c0ICx3bucVPRD-pWBbezVefF~DHkEupTBtQT2AIZsfwCAN2nx9by1Rc5ZXHNOAQrpp7VsiS0cEOi-CJf3mZ63C2VwUbnGyU2TlPwA2voIQmCkqny3ODKf~hzohy4u-RUjX3R7QHdXKUc_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0252501,Hearts in Atlantis,2001,101,Drama|Mystery,6.9,https://ia.media-imdb.com/images/M/MV5BNjFjNWNmYWUtZTFlMi00ZDcxLWJkY2MtNjMwYmM0OTc5OTM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A widowed mother and her son change when a mysterious stranger enters their lives.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e15208&bitrateid=471&vendorid=102&type=.mp4
tt0099052,Arachnophobia,1990,103,Comedy|Fantasy|Horror|Thriller,6.4,https://ia.media-imdb.com/images/M/MV5BMjExNTcyMjI2Ml5BMl5BanBnXkFtZTgwMDgwNTg4NjE@._V1_.jpg,A species of South American killer spider hitches a lift to the U.S. in a coffin and starts to breed and kill.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e112391&bitrateid=449&vendorid=102&type=.mp4
tt0186151,Frequency,2000,118,Crime|Drama|Mystery|Sci-Fi|Thriller,7.4,https://ia.media-imdb.com/images/M/MV5BMTI4NTgyOTIxN15BMl5BanBnXkFtZTYwMTUwODY3._V1_.jpg,"An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e21462&bitrateid=471&vendorid=102&type=.mp4
tt1524930,Vacation,2015,99,Adventure|Comedy,6.1,https://ia.media-imdb.com/images/M/MV5BMTUwNTM0ODMxM15BMl5BanBnXkFtZTgwNjM4Nzk4NTE@._V1_.jpg,"Rusty Griswold takes his own family on a road trip to ""Walley World"" in order to spice things up with his wife and reconnect with his sons.",https://video-http.media-imdb.com/MV5BZDRhMjMzY2EtOWZlYi00NTNmLWJjZGUtZGM1NTE4NjA1NjMzXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524563418&Signature=GeEECb082a4gILEI52ne88i4hL0HdbaVX1eY3RtsdEAZ9zmhtq7qBY78AogIVH6EkXcy0Jibb4TLVTDoBHAM8fCVu4E8EbHMYgyCtyPe5NJClM1jj8rJj~P7rryDSOKzMXqDjwu~k~Zwan~G9sjGnRH28o~Y3qu8lu0sLGEtQhI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0299658,Chicago,2002,113,Comedy|Crime|Musical,7.2,https://ia.media-imdb.com/images/M/MV5BN2E3NDU1ZTktNzZjNy00MWU3LWI4YmMtMjdjNTIzMDU0MDdiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e24752&bitrateid=455&vendorid=102&type=.mp4
tt0142342,Big Daddy,1999,93,Comedy|Drama,6.4,https://ia.media-imdb.com/images/M/MV5BYjAzNzQ4YzEtZWFlOS00YWVkLWE2NDctZDBiZTUxYjgwOTYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e120185&bitrateid=449&vendorid=102&type=.mp4
tt0252866,American Pie 2,2001,108,Comedy,6.4,https://ia.media-imdb.com/images/M/MV5BOTEyYjhiMjYtNjU3YS00NmQ4LTlhNTEtYTczNWY3MGJmNzE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e66186&bitrateid=472&vendorid=102&type=.mp4
tt0114709,Toy Story,1995,81,Adventure|Animation|Comedy|Family|Fantasy,8.300000000000001,https://ia.media-imdb.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_.jpg,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.,https://video-http.media-imdb.com/MV5BMTY5ODM2Nzg2NV5BMTFeQW1wNF5BbWU3MDcyMTAzMzM@.mp4?Expires=1524563427&Signature=Qsbhtpjrs-G8FEIcazeuxk-EoHLPFfWVzdF3IEnftNq68EnniAkRgDKjZbp91rKzz13CHgifcekFZoIJmcCC0oOOLZVDWKQ42laRQgaIYC4ZxYLkiaK92obzqThUMOQ6vRujNM-mY5immC67B4Hjb7qULXhr9SuD1cFyiXycBzs_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0111257,Speed,1994,116,Action|Adventure|Crime|Thriller,7.2,https://ia.media-imdb.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10592&bitrateid=449&vendorid=102&type=.mp4
tt1606389,The Vow,2012,104,Drama|Romance,6.8,https://ia.media-imdb.com/images/M/MV5BMjE1OTU5MjU0N15BMl5BanBnXkFtZTcwMzI3OTU5Ng@@._V1_.jpg,"A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.",https://video-http.media-imdb.com/MV5BMTgwNjgyMDE3N15BMTFeQXdlYm1eQW1lNzA2Mzc3NjA3.webm?Expires=1524563431&Signature=Q2ytxIVUt5bylhNm1LKjdo3qw4iMR8KCWXqQsxtxqBA52byIouasi~J4HTjITOPSH5wvECtoup5iuL1Uuc1H24Ec~C5t9FZudsy7IjFRZu8uKy7yvyqhz-AvqjH7LbD2mlL7yrKPLPHcLOqZ7fhUdXxUKOpm0a7iOVu6tQsRBU4_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
